CSI_DATA,-35,128,0,0,0,0,0,0,0,0,-8,-14,-6,-16,-6,-17,-6,-17,-5,-18,-5,-19,-5,-19,-5,-21,-4,-21,-3,-21,-3,-21,-3,-21,-4,-22,-4,-22,-5,-22,-5,-22,-6,-23,-5,-23,-5,-24,-6,-24,-8,-24,-7,-24,-9,-24,-8,-26,-9,-25,-9,-26,-11,-25,-10,-26,0,0,-11,-25,-12,-25,-12,-25,-11,-24,-13,-24,-14,-23,-14,-22,-15,-21,-15,-21,-17,-20,-18,-19,-18,-19,-18,-17,-20,-17,-20,-17,-21,-17,-22,-17,-23,-16,-24,-16,-24,-16,-25,-16,-24,-17,-25,-16,-25,-17,-25,-16,-24,-17,-23,-18,-23,-19,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,15,6,15,8,15,9,15,10,15,11,16,12,15,14,14,14,14,16,14,16,14,17,13,17,13,18,13,18,12,19,13,19,13,20,13,20,12,21,13,22,14,22,13,22,14,22,13,23,13,24,13,24,13,25,13,25,0,0,12,25,12,25,12,25,11,24,11,25,12,24,12,24,12,23,13,23,13,22,13,22,13,23,14,22,14,23,13,23,15,24,15,23,15,24,16,24,15,24,15,26,14,26,14,27,12,28,11,28,10,28,8,29,7,30,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,-16,-5,-16,-6,-16,-7,-16,-8,-17,-9,-17,-10,-17,-11,-18,-11,-18,-11,-18,-12,-17,-12,-19,-13,-19,-13,-19,-12,-20,-12,-20,-11,-20,-12,-21,-11,-21,-12,-22,-12,-23,-12,-24,-11,-24,-11,-24,-11,-25,-10,-25,-11,-26,-9,-25,-9,0,0,-26,-8,-27,-10,-26,-9,-26,-7,-26,-7,-27,-6,-25,-5,-26,-4,-24,-3,-25,-2,-26,-1,-26,0,-25,1,-26,2,-26,2,-27,4,-27,5,-28,5,-28,6,-28,6,-28,7,-29,6,-30,7,-30,6,-28,6,-28,4,-30,4,-30,4,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,-6,14,-8,15,-8,16,-9,16,-10,15,-11,16,-11,16,-12,16,-12,17,-13,17,-13,17,-13,16,-14,17,-13,18,-13,18,-13,18,-13,19,-13,19,-14,20,-13,21,-13,21,-13,22,-12,22,-13,22,-12,24,-12,24,-12,25,-12,25,0,0,-11,25,-11,25,-10,24,-9,25,-9,24,-7,25,-6,24,-5,25,-5,24,-3,24,-3,25,-2,25,-1,25,0,26,1,26,1,27,2,27,3,27,4,28,4,28,5,28,4,29,4,29,3,28,3,29,3,28,2,28,1,29,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,17,-2,17,0,18,1,18,1,20,2,19,3,21,3,20,3,20,4,21,5,21,5,22,6,22,4,22,4,23,4,24,3,23,4,24,3,23,3,26,3,25,2,26,2,26,2,27,1,28,1,27,0,28,0,27,0,0,0,27,-2,29,-2,27,-2,28,-2,26,-3,26,-5,26,-5,25,-6,25,-7,26,-9,25,-9,24,-10,24,-12,23,-11,24,-13,23,-13,24,-15,23,-15,24,-16,24,-16,24,-17,25,-17,25,-18,25,-17,24,-18,24,-16,26,-15,25,-15,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,14,9,14,11,14,13,14,14,13,14,14,15,13,17,12,18,11,18,10,20,11,20,10,20,10,21,10,21,10,22,10,21,10,22,11,23,10,23,10,24,10,24,10,24,9,26,10,25,10,27,11,27,10,27,9,27,0,0,9,28,10,27,9,26,9,27,9,26,9,25,9,25,9,25,10,25,11,25,12,24,11,24,13,24,13,25,13,25,13,25,14,25,13,26,14,27,13,27,13,28,13,28,12,29,12,28,11,29,9,29,8,30,7,30,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,-16,5,-17,4,-17,4,-18,3,-19,1,-20,2,-20,1,-20,2,-21,1,-21,0,-22,0,-23,1,-22,2,-23,2,-23,2,-23,2,-23,3,-23,4,-24,4,-25,4,-25,5,-25,5,-26,6,-26,5,-26,8,-26,8,-26,8,-25,8,0,0,-26,10,-25,11,-25,10,-25,12,-24,12,-23,12,-23,13,-22,13,-20,15,-20,17,-19,17,-19,18,-18,19,-18,20,-17,21,-17,21,-17,22,-16,23,-16,24,-16,24,-16,25,-16,25,-16,25,-16,25,-16,26,-16,25,-17,24,-18,24,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,-4,-15,-3,-16,-2,-17,-2,-18,-1,-18,-1,-19,0,-19,-1,-20,0,-20,1,-21,0,-21,0,-21,0,-22,-1,-22,-1,-22,-2,-22,-2,-23,-3,-23,-2,-24,-3,-25,-5,-24,-4,-25,-5,-25,-6,-25,-6,-25,-7,-26,-8,-25,-8,-27,0,0,-9,-24,-10,-25,-10,-25,-10,-24,-11,-23,-13,-22,-12,-21,-13,-21,-14,-20,-15,-19,-16,-19,-17,-18,-18,-18,-19,-18,-20,-17,-21,-17,-22,-16,-23,-16,-23,-15,-23,-15,-24,-15,-24,-16,-25,-15,-25,-15,-24,-15,-25,-16,-23,-16,-24,-16,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,12,11,12,12,11,13,10,13,11,15,12,15,11,16,10,17,11,18,10,18,10,18,12,19,12,19,12,18,13,19,13,18,13,18,15,19,14,19,15,20,15,19,17,19,16,19,17,19,18,20,19,19,19,19,20,19,0,0,20,18,22,18,20,16,22,17,21,16,22,14,22,14,22,13,22,12,24,12,24,10,24,9,24,8,25,7,25,6,25,6,27,5,27,5,27,4,28,4,28,4,28,4,29,4,29,4,28,4,28,5,29,5,28,5,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,-10,13,-11,13,-12,14,-13,12,-14,13,-14,13,-16,13,-16,13,-17,13,-17,13,-18,13,-18,13,-17,14,-17,14,-18,14,-18,15,-18,15,-18,17,-17,17,-19,17,-18,17,-18,19,-19,19,-19,19,-19,20,-18,21,-16,22,-17,20,0,0,-16,23,-17,23,-15,23,-14,23,-14,22,-14,23,-13,22,-13,23,-10,23,-9,24,-7,25,-7,25,-5,25,-5,26,-4,27,-3,27,-3,28,-2,28,-2,29,-3,29,-2,30,-2,29,-1,30,-1,30,-1,31,-2,29,-3,30,-3,29,0,0,0,0,0,0
